Order_ID,Product_ID,Product_Name,Category,Price,Quantity,Order_Date,Shipping_Cost,Region,Total_Sale
A1334,P615,Upon,Beauty,21.48,5,2025-05-08,2.93,Washington,110.33
A1335,P540,Point,Beauty,418.2,2,2023-05-18,11.58,Illinois,847.98
A1336,P860,History,Clothing,87.78,1,2023-11-11,7.14,Illinois,94.92
A1337,P784,Long,Home & Kitchen,57.59,2,2024-10-23,7.42,Illinois,122.6
A1338,P1065,Others,Books,248.16,1,2024-03-24,11.11,New York,259.27
A1339,P955,Trial,Clothing,188.93,3,2025-03-14,5.4,Washington,572.19
A1340,P599,Resource,Clothing,254.15,1,2024-04-21,4.23,Illinois,258.38
A1341,P836,Tree,Beauty,111.63,3,2025-03-24,13.83,Washington,348.72
A1342,P767,Force,Electronics,44.86,4,2024-12-20,8.4,New York,187.84
A1343,P645,Owner,Toys,392.21,1,2023-08-23,12.59,Texas,404.8
A1344,P635,Their,Clothing,306.18,1,2025-01-18,0.97,Washington,307.15
A1345,P972,Sea,Home & Kitchen,208.4,3,2023-12-03,0.57,Ohio,625.77
A1346,P730,Ask,Toys,308.32,3,2024-04-22,14.74,Washington,939.7
A1347,P644,Conference,Books,337.77,3,2025-05-01,2.54,New York,1015.85
A1348,P1234,Energy,Home & Kitchen,375.09,4,2023-08-04,4.44,California,1504.8
A1349,P576,Not,Clothing,489.28,2,2023-11-01,2.74,New York,981.3
A1350,P757,Shoulder,Toys,371.49,1,2024-12-13,13.69,California,385.18
A1351,P1295,Sign,Toys,440.91,3,2023-05-18,2.94,California,1325.67
A1352,P619,Data,Electronics,22.6,1,2024-10-23,14.57,Ohio,37.17
A1353,P1494,Business,Toys,467.07,4,2023-10-11,13.88,New York,1882.16
A1354,P1211,She,Electronics,61.64,2,2024-01-09,4.99,Washington,128.27
A1355,P578,System,Sports,483.05,3,2025-04-25,10.47,New York,1459.62
A1356,P544,Under,Electronics,91.58,4,2024-09-10,6.44,Illinois,372.76
A1357,P695,Pick,Home & Kitchen,57.46,2,2024-06-08,5.91,Ohio,120.83
A1358,P855,Why,Toys,16.21,3,2024-08-12,3.27,Florida,51.9
A1359,P616,Example,Books,298.4,5,2024-05-10,1.73,Illinois,1493.73
A1360,P588,Realize,Electronics,321.69,5,2024-02-28,11.52,Washington,1619.97
A1361,P814,Out,Books,406.09,1,2023-12-03,12.59,New York,418.68
A1362,P677,Information,Books,131.92,3,2023-08-01,5.94,Ohio,401.7
A1363,P712,Tax,Electronics,241.92,1,2023-09-25,13.81,Florida,255.73
A1364,P758,Remember,Electronics,119.99,2,2024-12-02,11.61,California,251.59
A1365,P638,Push,Electronics,215.13,2,2023-08-30,12.59,Washington,442.85
A1366,P1017,Need,Sports,457.53,4,2024-05-11,6.91,Texas,1837.03
A1367,P1338,Choice,Home & Kitchen,52.34,5,2023-05-29,1.29,Ohio,262.99
A1368,P658,Turn,Clothing,256.14,5,2023-11-11,3.1,California,1283.8
A1369,P1339,Budget,Electronics,390.43,1,2023-12-24,5.91,New York,396.34
A1370,P701,Will,Home & Kitchen,495.31,1,2024-07-13,1.8,Texas,497.11
A1371,P1087,Practice,Toys,264.58,5,2023-08-25,2.11,Washington,1325.01
A1372,P1124,Politics,Toys,302.88,4,2024-08-19,2.53,Illinois,1214.05
A1373,P664,Heart,Electronics,201.15,3,2023-06-03,3.61,California,607.06
A1374,P1041,Moment,Sports,384.05,3,2024-08-20,8.38,Texas,1160.53
A1375,P999,East,Toys,222.51,3,2024-09-25,12.16,Texas,679.69
A1376,P759,Staff,Beauty,427.25,3,2025-01-18,5.75,Washington,1287.5
A1377,P1473,Maintain,Sports,410.13,4,2024-01-18,9.13,Texas,1649.65
A1378,P756,News,Electronics,298.13,4,2024-05-03,10.47,Illinois,1202.99
A1379,P678,Item,Electronics,218.01,1,2024-06-24,0.68,California,218.69
A1380,P1148,Tell,Beauty,16.41,1,2024-07-24,6.93,Texas,23.34
A1381,P1401,True,Clothing,249.14,1,2024-12-09,12.59,Washington,261.73
A1382,P1389,At,Toys,11.41,4,2024-05-23,8.42,Texas,54.06
A1383,P1260,Gas,Beauty,442.56,2,2023-10-03,0.4,Florida,885.52
A1384,P724,Wrong,Beauty,175.47,3,2024-05-03,11.27,Ohio,537.68
A1385,P913,Resource,Books,363.47,2,2023-10-15,11.08,Florida,738.02
A1386,P785,Those,Electronics,209.27,4,2024-10-18,1.71,Illinois,838.79
A1387,P1380,Floor,Home & Kitchen,390.27,5,2024-08-08,7.25,Florida,1958.6
A1388,P1099,Benefit,Sports,210.93,2,2023-08-09,12.0,Ohio,433.86
A1389,P520,Ago,Clothing,53.19,3,2023-11-11,8.76,Florida,168.33
A1390,P1349,North,Clothing,464.63,2,2024-08-02,10.94,Florida,940.2
A1391,P970,Kitchen,Beauty,399.38,4,2025-01-16,14.77,Texas,1612.29
A1392,P771,Local,Sports,462.82,4,2025-02-07,13.21,California,1864.49
A1393,P1212,Service,Home & Kitchen,281.59,4,2023-09-24,10.87,New York,1137.23
A1394,P629,Low,Clothing,433.83,4,2023-06-15,14.61,Illinois,1749.93
A1395,P994,Phone,Books,496.95,1,2023-07-03,2.84,New York,499.79
A1396,P551,Effect,Clothing,142.14,1,2024-11-03,3.19,Illinois,145.33
A1397,P939,Language,Toys,458.63,4,2024-04-13,2.41,Texas,1836.93
A1398,P1342,Responsibility,Home & Kitchen,273.42,3,2024-04-04,14.52,New York,834.78
A1399,P933,Suggest,Electronics,412.76,1,2025-05-09,0.42,Ohio,413.18
A1400,P774,Total,Home & Kitchen,297.03,5,2023-09-14,14.67,Texas,1499.82
A1401,P519,Close,Home & Kitchen,21.95,3,2024-05-08,10.28,Ohio,76.13
A1402,P1366,Effect,Home & Kitchen,449.14,4,2024-10-24,7.07,Washington,1803.63
A1403,P1443,Bag,Home & Kitchen,169.44,4,2024-03-21,11.8,New York,689.56
A1404,P517,Government,Toys,480.43,1,2023-12-03,13.38,California,493.81
A1405,P1492,Administration,Electronics,30.7,4,2023-11-02,12.11,Ohio,134.91
A1406,P1192,Appear,Books,115.19,5,2024-12-07,0.83,New York,576.78
A1407,P1493,Task,Books,97.17,5,2025-05-06,10.3,California,496.15
A1408,P652,I,Toys,140.35,2,2024-12-26,2.76,Washington,283.46
A1409,P1137,Reach,Sports,438.79,1,2023-11-16,9.21,New York,448.0
A1410,P1145,Market,Toys,75.82,2,2023-05-27,7.9,Texas,159.54
A1411,P1275,Standard,Books,436.68,5,2023-08-21,10.17,Illinois,2193.57
A1412,P955,Agent,Clothing,215.06,5,2023-10-06,5.33,Ohio,1080.63
A1413,P1429,Oil,Clothing,139.44,1,2024-08-10,1.66,Illinois,141.1
A1414,P1168,Somebody,Electronics,414.95,1,2023-07-10,9.46,New York,424.41
A1415,P766,Knowledge,Beauty,332.39,4,2025-05-05,4.05,California,1333.61
A1416,P1034,Continue,Books,374.84,3,2023-12-28,10.9,California,1135.42
A1417,P706,Trip,Toys,31.41,3,2024-03-20,2.22,Washington,96.45
A1418,P627,Dream,Beauty,245.42,2,2024-03-07,10.81,Washington,501.65
A1419,P1249,Teach,Beauty,219.26,4,2025-04-26,11.66,California,888.7
A1420,P1168,Skill,Home & Kitchen,353.58,3,2024-05-31,4.22,Ohio,1064.96
A1421,P891,Food,Books,138.96,3,2023-05-31,0.31,Texas,417.19
A1422,P1432,Nothing,Home & Kitchen,379.08,4,2023-08-21,5.02,Florida,1521.34
A1423,P1130,Everybody,Toys,180.3,1,2023-07-10,12.97,Washington,193.27
A1424,P813,Air,Sports,158.46,1,2023-06-10,9.76,Illinois,168.22
A1425,P1016,Structure,Books,326.27,2,2025-04-17,10.16,New York,662.7
A1426,P1311,Democratic,Beauty,223.56,5,2024-03-10,4.32,Ohio,1122.12
A1427,P1427,Camera,Electronics,437.25,5,2023-11-08,0.28,Washington,2186.53
A1428,P1411,Audience,Clothing,168.24,1,2025-03-01,6.93,Texas,175.17
A1429,P994,Remember,Home & Kitchen,172.54,5,2023-08-17,12.91,Ohio,875.61
A1430,P551,Son,Sports,136.93,3,2023-07-14,4.02,Ohio,414.81
A1431,P840,Who,Home & Kitchen,387.33,3,2024-02-22,9.74,Florida,1171.73
A1432,P737,Need,Electronics,476.5,5,2023-10-11,0.28,Illinois,2382.78
A1433,P962,Sure,Toys,355.22,1,2024-07-12,3.35,New York,358.57
A1434,P548,Realize,Sports,436.17,1,2024-06-04,13.75,Texas,449.92
A1435,P1365,Study,Electronics,471.95,1,2024-04-08,13.28,New York,485.23
A1436,P1468,Eight,Home & Kitchen,102.61,1,2023-12-12,10.88,Texas,113.49
A1437,P1309,Knowledge,Toys,424.71,4,2023-09-04,12.33,Texas,1711.17
A1438,P549,Thus,Toys,225.27,5,2024-12-03,14.86,New York,1141.21
A1439,P1369,Shake,Sports,204.41,4,2023-12-07,1.51,Florida,819.15
A1440,P1465,Think,Toys,108.18,5,2024-10-16,12.79,Florida,553.69
A1441,P1468,Phone,Electronics,229.56,4,2023-08-06,14.02,Illinois,932.26
A1442,P715,Which,Sports,197.18,2,2024-02-25,4.53,New York,398.89
A1443,P1419,Rule,Books,366.76,4,2023-08-14,14.92,Washington,1481.96
A1444,P981,Upon,Home & Kitchen,55.13,5,2024-11-12,1.16,New York,276.81
A1445,P737,North,Home & Kitchen,244.86,2,2023-11-04,2.33,Washington,492.05
A1446,P990,Fall,Home & Kitchen,232.36,2,2023-09-06,12.05,Illinois,476.77
A1447,P1010,Test,Books,337.7,4,2024-05-30,5.08,Florida,1355.88
A1448,P932,Big,Books,209.7,2,2024-02-18,14.27,Washington,433.67
A1449,P1098,People,Electronics,167.43,3,2025-04-10,6.83,Texas,509.12
A1450,P603,Bank,Beauty,309.7,3,2024-09-13,1.0,Florida,930.1
A1451,P1388,Country,Toys,153.03,5,2024-08-22,12.71,New York,777.86
A1452,P555,Top,Beauty,195.53,1,2025-03-27,12.84,New York,208.37
A1453,P1425,Third,Beauty,197.19,3,2025-02-25,3.14,Florida,594.71
A1454,P1369,Method,Sports,441.81,4,2024-09-30,14.74,Texas,1781.98
A1455,P1332,Open,Home & Kitchen,424.02,4,2024-08-18,7.26,Texas,1703.34
A1456,P1353,Reason,Sports,113.6,5,2024-08-31,10.01,Washington,578.01
A1457,P646,Follow,Beauty,373.91,4,2024-09-11,6.14,Illinois,1501.78
A1458,P650,Stage,Toys,364.41,1,2024-01-03,5.82,California,370.23
A1459,P948,Even,Books,356.28,3,2023-07-09,12.0,Ohio,1080.84
A1460,P511,Success,Electronics,397.86,4,2023-09-11,0.37,California,1591.81
A1461,P721,Onto,Sports,230.35,5,2024-11-28,7.39,Florida,1159.14
A1462,P1072,Set,Home & Kitchen,312.12,4,2024-02-11,2.25,Illinois,1250.73
A1463,P566,General,Electronics,68.04,4,2023-11-19,7.8,Florida,279.96
A1464,P1078,Room,Electronics,323.63,3,2024-07-02,12.19,Illinois,983.08
A1465,P1019,Dinner,Beauty,54.59,3,2023-08-19,1.24,California,165.01
A1466,P1167,Us,Clothing,454.73,1,2024-09-20,3.38,Florida,458.11
A1467,P1256,They,Electronics,33.79,3,2024-11-05,7.91,Illinois,109.28
A1468,P1496,Be,Home & Kitchen,428.55,3,2024-01-07,6.02,Washington,1291.67
A1469,P946,Somebody,Beauty,101.16,2,2025-04-16,9.95,New York,212.27
A1470,P940,Indicate,Electronics,282.1,5,2024-12-01,7.71,Texas,1418.21
A1471,P652,Hand,Electronics,178.49,1,2025-03-14,6.02,Washington,184.51
A1472,P667,Experience,Home & Kitchen,54.42,2,2024-02-11,3.97,Washington,112.81
A1473,P969,Continue,Books,410.52,1,2023-09-11,8.97,Texas,419.49
A1474,P810,News,Home & Kitchen,83.56,1,2025-01-03,2.42,New York,85.98
A1475,P845,No,Electronics,113.37,5,2024-03-09,12.34,New York,579.19
A1476,P1208,Mean,Books,314.72,1,2023-10-07,7.79,Washington,322.51
A1477,P1270,Western,Electronics,416.66,2,2024-09-21,2.25,California,835.57
A1478,P1090,Sort,Toys,324.68,4,2025-01-17,0.01,New York,1298.73
A1479,P1422,Free,Toys,50.93,4,2024-04-30,8.52,Texas,212.24
A1480,P626,Authority,Toys,380.8,4,2024-12-19,8.79,Washington,1531.99
A1481,P517,Eat,Sports,73.6,4,2023-08-12,13.98,California,308.38
A1482,P711,Forward,Books,304.24,1,2023-12-27,5.03,Texas,309.27
A1483,P610,Still,Home & Kitchen,127.8,1,2023-08-07,8.04,New York,135.84
A1484,P1422,Seek,Books,181.59,4,2024-04-21,11.3,Texas,737.66
A1485,P569,Once,Toys,245.22,4,2023-10-09,10.69,Illinois,991.57
A1486,P1121,Whose,Toys,76.31,2,2025-03-31,7.31,Washington,159.93
A1487,P950,Meeting,Home & Kitchen,305.19,2,2023-06-19,4.75,Texas,615.13
A1488,P656,Note,Sports,109.26,3,2024-03-16,10.28,California,338.06
A1489,P521,Long,Home & Kitchen,193.06,5,2024-06-20,4.25,Illinois,969.55
A1490,P1433,Cold,Clothing,60.28,4,2024-11-09,1.69,California,242.81
A1491,P1484,Teach,Beauty,426.19,4,2023-11-11,2.9,Illinois,1707.66
A1492,P844,Cause,Home & Kitchen,96.77,4,2023-11-27,0.22,California,387.3
A1493,P846,Worker,Home & Kitchen,441.97,3,2024-10-29,9.52,Ohio,1335.43
A1494,P1192,Once,Beauty,138.01,1,2024-07-14,7.48,Florida,145.49
A1495,P1154,Figure,Home & Kitchen,225.62,3,2023-08-13,6.61,Florida,683.47
A1496,P525,Book,Books,398.34,1,2024-12-21,9.53,California,407.87
A1497,P1288,Always,Books,454.44,2,2024-08-20,2.36,New York,911.24
A1498,P1324,What,Books,121.83,1,2025-04-22,11.0,Texas,132.83
A1499,P989,Score,Clothing,297.28,1,2024-02-22,8.22,Ohio,305.5
A1500,P588,Deep,Books,322.42,3,2024-06-16,12.77,Washington,980.03
A1501,P1147,Up,Home & Kitchen,438.86,2,2023-11-15,1.61,Texas,879.33
A1502,P551,Color,Books,34.45,1,2023-08-22,1.95,New York,36.4
A1503,P605,So,Home & Kitchen,219.97,2,2024-03-25,10.39,Florida,450.33
A1504,P595,Thing,Electronics,232.95,1,2024-11-11,1.36,Illinois,234.31
A1505,P1418,Behind,Books,71.45,1,2023-07-28,10.81,Illinois,82.26
A1506,P817,War,Sports,402.42,3,2024-07-23,7.75,Texas,1215.01
A1507,P1423,Safe,Home & Kitchen,486.03,3,2024-01-11,14.3,Florida,1472.39
A1508,P1214,Officer,Beauty,123.35,3,2025-01-12,12.98,Illinois,383.03
A1509,P1494,Business,Electronics,386.54,2,2023-08-09,4.5,Illinois,777.58
A1510,P861,Situation,Books,492.45,5,2025-03-05,0.67,Washington,2462.92
A1511,P545,Result,Books,318.93,5,2023-09-18,0.91,Florida,1595.56
A1512,P1354,Defense,Electronics,22.03,4,2024-06-24,10.51,New York,98.63
A1513,P1046,Than,Clothing,468.88,4,2023-07-23,2.41,California,1877.93
A1514,P591,Source,Toys,365.49,3,2023-08-14,9.0,Washington,1105.47
A1515,P532,Debate,Clothing,59.95,3,2025-04-23,0.6,Ohio,180.45
A1516,P1444,Of,Home & Kitchen,331.57,4,2023-08-30,12.28,California,1338.56
A1517,P947,Hand,Sports,466.54,3,2024-03-07,3.16,Illinois,1402.78
A1518,P1154,Statement,Toys,171.75,3,2023-12-04,14.13,Washington,529.38
A1519,P1264,Side,Clothing,117.83,3,2024-01-06,4.77,Illinois,358.26
A1520,P965,If,Electronics,153.53,1,2024-09-08,12.67,Illinois,166.2
A1521,P1266,Case,Books,404.17,4,2024-05-05,7.97,Illinois,1624.65
A1522,P686,Draw,Sports,290.31,5,2024-03-28,12.26,Illinois,1463.81
A1523,P524,Beautiful,Sports,259.12,1,2024-12-19,8.86,California,267.98
A1524,P1251,Green,Books,212.83,3,2024-01-09,2.41,Ohio,640.9
A1525,P590,Drive,Beauty,206.77,3,2023-11-30,1.55,Ohio,621.86
A1526,P592,Out,Toys,390.04,4,2023-09-02,13.67,Florida,1573.83
A1527,P1038,Wall,Toys,191.0,2,2025-02-25,2.45,New York,384.45
A1528,P765,Magazine,Electronics,338.89,1,2023-12-07,14.09,Illinois,352.98
A1529,P814,Hundred,Electronics,440.72,5,2023-06-02,2.0,Ohio,2205.6
A1530,P1072,Maybe,Sports,91.21,2,2024-10-09,6.17,Ohio,188.59
A1531,P690,Baby,Home & Kitchen,420.15,5,2024-04-08,10.17,California,2110.92
A1532,P1357,South,Electronics,267.08,2,2025-05-03,8.55,California,542.71
A1533,P1342,Science,Beauty,163.96,2,2023-10-07,3.45,Texas,331.37
A1534,P927,Choose,Beauty,366.16,4,2023-06-06,0.32,New York,1464.96
A1535,P517,Democratic,Home & Kitchen,397.54,1,2023-06-16,0.1,Washington,397.64
A1536,P1245,Their,Books,102.8,5,2023-07-31,12.38,California,526.38
A1537,P1312,Education,Toys,423.8,1,2024-08-04,9.08,New York,432.88
A1538,P1048,History,Toys,121.34,1,2023-05-30,10.12,New York,131.46
A1539,P976,Marriage,Beauty,210.59,3,2023-11-03,1.8,Illinois,633.57
A1540,P524,Culture,Electronics,496.42,5,2024-08-24,1.61,Washington,2483.71
A1541,P900,Left,Electronics,58.52,5,2024-08-07,12.3,New York,304.9
A1542,P1145,Would,Clothing,56.77,5,2024-09-04,7.58,California,291.43
A1543,P1201,Ten,Beauty,301.56,5,2025-01-26,1.59,Texas,1509.39
A1544,P1080,Natural,Electronics,320.09,3,2024-09-12,13.74,California,974.01
A1545,P1187,Eye,Toys,326.47,1,2023-10-03,7.14,California,333.61
A1546,P555,Budget,Home & Kitchen,178.26,1,2023-10-03,6.72,New York,184.98
A1547,P1309,Fly,Books,117.3,5,2025-03-27,14.21,Illinois,600.71
A1548,P786,Establish,Clothing,22.45,2,2025-01-08,13.56,Florida,58.46
A1549,P978,Book,Books,165.72,1,2023-08-22,12.44,Ohio,178.16
A1550,P937,Reduce,Books,495.17,2,2025-01-02,9.11,Florida,999.45
A1551,P1003,Receive,Beauty,194.01,3,2024-08-23,8.34,New York,590.37
A1552,P916,Direction,Clothing,170.71,2,2024-03-30,14.77,Washington,356.19
A1553,P853,Later,Toys,226.53,5,2024-11-30,2.63,Washington,1135.28
A1554,P1213,Economy,Home & Kitchen,289.64,4,2023-10-16,13.97,New York,1172.53
A1555,P1076,Appear,Electronics,39.35,4,2025-02-03,8.29,Washington,165.69
A1556,P1097,Opportunity,Books,420.1,4,2024-11-02,11.14,California,1691.54
A1557,P1383,Voice,Home & Kitchen,175.09,1,2024-07-16,2.72,New York,177.81
A1558,P1306,Seat,Toys,331.54,4,2025-04-22,5.11,New York,1331.27
A1559,P987,Card,Clothing,408.21,5,2024-11-13,5.51,Ohio,2046.56
A1560,P1413,My,Beauty,468.25,4,2024-12-25,8.55,Illinois,1881.55
A1561,P760,However,Clothing,108.47,5,2024-05-12,5.65,Ohio,548.0
A1562,P733,Final,Home & Kitchen,426.46,1,2025-01-07,2.09,Florida,428.55
A1563,P957,West,Home & Kitchen,28.46,5,2023-06-22,13.95,Florida,156.25
A1564,P1303,Parent,Home & Kitchen,122.9,1,2024-11-14,8.21,New York,131.11
A1565,P984,Couple,Books,44.42,1,2024-01-30,12.72,California,57.14
A1566,P1493,Say,Books,199.76,3,2024-01-13,14.93,Florida,614.21
A1567,P700,Always,Toys,300.5,3,2023-10-24,12.51,Ohio,914.01
A1568,P578,Tell,Sports,12.29,1,2024-08-13,2.86,Washington,15.15
A1569,P1098,General,Home & Kitchen,429.6,3,2024-09-10,2.94,Washington,1291.74
A1570,P1380,Language,Electronics,348.86,1,2023-05-17,14.88,Florida,363.74
A1571,P1091,Bar,Sports,22.72,5,2024-04-17,8.62,Texas,122.22
A1572,P1437,Three,Clothing,412.72,3,2024-07-17,12.38,Ohio,1250.54
A1573,P1472,Item,Books,133.57,3,2023-09-30,14.14,New York,414.85
A1574,P642,Present,Beauty,420.49,2,2023-09-09,13.34,New York,854.32
A1575,P655,Seat,Sports,367.32,1,2024-06-25,7.22,New York,374.54
A1576,P578,Point,Sports,77.0,3,2023-06-04,0.97,Ohio,231.97
A1577,P1202,Mr,Sports,471.98,4,2024-05-14,7.49,New York,1895.41
A1578,P1239,Business,Beauty,373.56,4,2023-11-12,6.52,Texas,1500.76
A1579,P940,Shake,Sports,375.21,5,2024-04-10,4.72,California,1880.77
A1580,P1054,Figure,Sports,328.34,1,2024-01-06,1.64,California,329.98
A1581,P1070,Station,Books,418.14,1,2024-05-04,6.58,Texas,424.72
A1582,P1047,Imagine,Beauty,256.08,2,2024-04-21,2.4,California,514.56
A1583,P581,Visit,Clothing,119.17,1,2024-03-21,4.39,Ohio,123.56
A1584,P848,Defense,Home & Kitchen,330.01,1,2023-10-22,9.34,Ohio,339.35
A1585,P703,Network,Beauty,124.02,4,2024-03-25,2.4,Texas,498.48
A1586,P965,Note,Clothing,339.4,1,2024-03-06,11.0,Washington,350.4
A1587,P680,Also,Home & Kitchen,154.43,1,2023-06-22,11.58,Illinois,166.01
A1588,P1364,Choice,Sports,377.56,4,2023-11-05,9.86,Florida,1520.1
A1589,P854,Body,Toys,315.49,2,2024-12-23,5.25,New York,636.23
A1590,P1131,Turn,Home & Kitchen,263.01,4,2025-04-20,14.56,Florida,1066.6
A1591,P1278,Character,Electronics,55.68,3,2023-07-16,8.26,Ohio,175.3
A1592,P846,Specific,Toys,462.53,4,2023-11-02,7.31,Texas,1857.43
A1593,P663,Then,Beauty,386.73,3,2023-07-15,11.61,California,1171.8
A1594,P592,Area,Beauty,460.92,5,2024-11-28,1.13,Ohio,2305.73
A1595,P969,Available,Electronics,145.64,3,2025-01-03,10.56,California,447.48
A1596,P1032,Three,Books,312.85,4,2023-10-26,12.0,Illinois,1263.4
A1597,P864,Owner,Electronics,16.53,2,2023-09-10,12.17,New York,45.23
A1598,P1110,Minute,Books,122.48,2,2024-03-04,0.98,California,245.94
A1599,P709,Tax,Beauty,11.1,2,2024-10-09,5.43,Washington,27.63
A1600,P904,American,Toys,497.52,1,2023-12-21,2.93,Illinois,500.45
A1601,P952,Building,Toys,446.09,5,2023-08-29,12.53,New York,2242.98
A1602,P1127,Social,Sports,257.57,1,2025-02-17,12.05,Washington,269.62
A1603,P1372,Woman,Home & Kitchen,285.02,1,2024-03-05,14.34,Texas,299.36
A1604,P1484,Day,Sports,480.82,2,2024-07-19,7.45,California,969.09
A1605,P1209,Federal,Beauty,255.97,1,2025-02-17,10.37,Ohio,266.34
A1606,P1335,Maybe,Electronics,474.36,5,2023-10-21,14.68,Illinois,2386.48
A1607,P614,We,Books,64.99,5,2023-07-27,1.9,Illinois,326.85
A1608,P1024,Year,Home & Kitchen,34.51,3,2023-11-30,5.77,Washington,109.3
A1609,P607,Allow,Sports,76.32,5,2023-12-16,11.72,Ohio,393.32
A1610,P1452,Early,Electronics,418.13,1,2024-10-14,3.57,Illinois,421.7
A1611,P1262,Pattern,Clothing,285.23,1,2024-08-19,10.05,Illinois,295.28
A1612,P1050,Themselves,Beauty,43.31,1,2024-12-02,9.97,Illinois,53.28
A1613,P782,Find,Books,158.2,2,2024-01-30,14.28,Florida,330.68
A1614,P704,Spring,Sports,45.1,1,2024-02-06,3.1,Texas,48.2
A1615,P617,Nothing,Clothing,442.45,3,2024-09-09,11.66,Florida,1339.01
A1616,P1103,Great,Books,39.75,3,2024-05-05,14.04,Florida,133.29
A1617,P888,Area,Home & Kitchen,172.14,5,2023-09-05,8.77,New York,869.47
A1618,P970,Evening,Sports,83.5,1,2024-09-15,9.35,Texas,92.85
A1619,P1310,Section,Home & Kitchen,332.13,3,2023-07-18,9.56,California,1005.95
A1620,P1037,Believe,Electronics,106.94,5,2023-10-31,2.12,New York,536.82
A1621,P635,Pattern,Electronics,72.14,3,2023-09-14,10.19,Ohio,226.61
A1622,P1479,Check,Beauty,360.34,5,2023-09-23,13.78,Washington,1815.48
A1623,P1366,Stop,Toys,295.1,1,2025-02-15,11.34,Ohio,306.44
A1624,P528,Fight,Clothing,489.53,2,2023-08-14,1.84,Texas,980.9
A1625,P1442,Might,Electronics,137.95,4,2024-12-27,4.51,Illinois,556.31
A1626,P766,Determine,Toys,151.37,5,2024-02-15,8.77,New York,765.62
A1627,P1289,Your,Clothing,365.62,5,2025-01-01,9.04,Ohio,1837.14
A1628,P665,Seek,Toys,217.49,2,2025-04-28,14.04,California,449.02
A1629,P664,Risk,Toys,317.26,1,2025-04-04,12.55,Ohio,329.81
A1630,P1199,Bit,Electronics,293.32,3,2024-09-29,10.36,California,890.32
A1631,P506,Democratic,Home & Kitchen,55.85,2,2024-07-13,2.2,Ohio,113.9
A1632,P1364,Bank,Beauty,220.58,1,2024-11-16,12.2,California,232.78
A1633,P698,Building,Clothing,384.14,2,2024-09-21,4.46,Illinois,772.74
A1634,P901,Key,Beauty,222.07,1,2024-05-03,7.1,California,229.17
A1635,P1461,Player,Home & Kitchen,450.68,4,2024-10-01,14.05,New York,1816.77
A1636,P1021,Particular,Home & Kitchen,376.99,1,2024-06-07,9.91,Ohio,386.9
A1637,P874,North,Toys,250.25,2,2023-11-27,7.31,California,507.81
A1638,P655,Long,Beauty,211.99,1,2023-05-21,1.93,Florida,213.92
A1639,P1383,Age,Books,494.28,2,2023-10-01,10.26,Ohio,998.82
A1640,P683,Pull,Toys,184.76,5,2024-08-15,6.52,Florida,930.32
A1641,P855,Door,Home & Kitchen,135.61,3,2025-04-13,4.46,California,411.29
A1642,P1244,Talk,Electronics,40.44,3,2025-02-12,11.3,Florida,132.62
A1643,P865,Court,Clothing,116.13,3,2024-12-28,9.08,New York,357.47
A1644,P1336,Perform,Clothing,318.06,1,2024-04-22,5.3,Washington,323.36
A1645,P1155,Toward,Toys,288.82,4,2023-08-18,13.38,Texas,1168.66
A1646,P708,Wrong,Clothing,134.99,2,2024-05-12,6.03,New York,276.01
A1647,P873,He,Electronics,468.06,1,2025-01-16,4.5,New York,472.56
A1648,P1132,Control,Books,142.83,2,2025-01-31,7.75,Florida,293.41
A1649,P1272,Work,Beauty,29.97,4,2023-06-23,2.85,Illinois,122.73
A1650,P615,Picture,Books,238.48,1,2024-09-04,13.69,Washington,252.17
A1651,P1194,Picture,Books,9.79,5,2023-10-02,13.54,Illinois,62.49
A1652,P1360,Still,Sports,45.76,2,2024-11-01,7.16,Florida,98.68
A1653,P1149,Enjoy,Beauty,481.63,2,2024-02-10,6.63,Florida,969.89
A1654,P1195,First,Sports,391.95,5,2023-11-26,1.43,Washington,1961.18
A1655,P904,Teach,Beauty,254.3,4,2024-02-05,7.53,Florida,1024.73
A1656,P1176,Everyone,Sports,36.45,3,2024-01-01,11.99,Florida,121.34
A1657,P562,Able,Electronics,236.25,1,2024-06-02,2.91,Illinois,239.16
A1658,P1403,Agreement,Clothing,251.22,1,2025-01-07,12.34,Ohio,263.56
A1659,P1218,Charge,Sports,365.16,2,2024-04-03,11.94,Texas,742.26
A1660,P1110,Claim,Electronics,176.71,5,2025-01-29,3.15,Washington,886.7
A1661,P1004,Certainly,Clothing,397.98,3,2023-09-12,13.7,Florida,1207.64
A1662,P1142,Inside,Electronics,82.71,1,2024-03-16,2.29,Washington,85.0
A1663,P1107,Onto,Beauty,290.9,1,2023-07-24,7.66,Florida,298.56
